project_id,project_location_id,precision_code,geoname_id,place_name,latitude,longitude,location_type_code,location_type_name,gazetteer_adm_code,gazetteer_adm_name,location_class,geographic_exactness,project_title,start_actual_isodate,end_actual_isodate,donors_iso3,recipients,recipients_iso3,ad_sector_codes,ad_sector_names,ad_purpose_codes,ad_purpose_names,status,transactions_start_year,transactions_end_year,project_total_commitments,total_disbursements,even_split_commitments,even_split_disbursements,recommended_for_research,umbrella,year,year_uncertain,crs_sector_code,crs_sector_name,flow,all_recipients,recipient_condensed,sources_count,funding_agency,cofinancing_agency,implementing_agency,recipient_agencies,recipient_agencies_count,flow_class,intent,amount,currency,deflators_used,exchange_rates_used,usd_defl_2014,usd_current,start_actual,start_planned,end_actual,end_planned,recipient_count,recipient_cow_code,recipient_oecd_code,recipient_oecd_name,recipient_iso3,recipient_iso2,recipient_un_code,recipient_imf_code,line_of_credit,is_cofinanced,is_ground_truthing,loan_type,interest_rate,maturity,grace_period,grant_element,location_details,contacts,source_triangulation,field_completeness,round_coded
18777,18777_890299,1,890299,Harare,-17.82772,31.05337,PPLC,capital of a political entity,6295630|6255146|ZW|10|890299,Earth|Africa|Zimbabwe|Harare|Harare,2,1,Confucius Institute founded at University of Zimbabwe,,2006-08-30,CHN,Zimbabwe,ZWE,110,Education,,,Implementation,2006,2006,183941,,183941,,TRUE,FALSE,2006,FALSE,110,Education,Grant,Zimbabwe,Zimbabwe,2,"Unspecified Chinese Government Institution, Government Agency",,"University of Zimbabwe, Academic, Training and Research; Office of Chinese Language Council International (Hanban), Government Agency","University of Zimbabwe, Academic, Training and Research",1,OOF-like,Representational,100000,USD,0.543652291,1,183941,100000,,,2006-08-30,,1,552,265,Zimbabwe,ZWE,ZW,716,698,FALSE,FALSE,FALSE,,,,,,"University of Zimbabwe; Harare, Zimbabwe","Stan Mudenge, Minister of Higher and Tertiary Education ; Zhang Xianyi, Chinese Ambassador to Zimbabwe ",1,8,ChinatoAfrica
30145,30145_890299,1,890299,Harare,-17.82772,31.05337,PPLC,capital of a political entity,6295630|6255146|ZW|10|890299,Earth|Africa|Zimbabwe|Harare|Harare,2,1,Pledge to support wushu development,,,CHN,Zimbabwe,ZWE,160,Other Social infrastructure and services,,,Implementation,2012,2012,,,,,TRUE,FALSE,2012,FALSE,160,Other Social infrastructure and services,Scholarships/training in the donor country,Zimbabwe,Zimbabwe,2,"Unspecified Chinese Government Institution, Government Agency",,"Zimbabwe Wushu Association (ZWA), National NGO","Zimbabwe Wushu Association (ZWA), National NGO",1,OOF-like,Representational,,,,,,,,,,,1,552,265,Zimbabwe,ZWE,ZW,716,698,FALSE,FALSE,FALSE,,,,,,,"Gilbert Makowah, Zimbabwe Wushu Association president (Zimbabwe Wushu Association (ZWA))",1,6,ChinatoAfrica
21013,21013_934154,1,934154,Port Louis,-20.16194,57.49889,PPLC,capital of a political entity,6295630|6255146|MU|18|934154,Earth|Africa|Mauritius|Port Louis District|Port Louis,2,1,China sends annual cultural troup to Mauritius,,,CHN,Mauritius,MUS,160,Other Social infrastructure and services,,,Completion,2009,2009,,,,,TRUE,FALSE,2009,TRUE,160,Other Social infrastructure and services,Grant,Mauritius,Mauritius,1,"Unspecified Chinese Government Institution, Government Agency",,"Acrobatic Troupe of Xinjiang Uygur Autonomous Region, Private Sector; Mauritius Chinese Cultural Center, Private Sector",,,OOF-like,Representational,,,,,,,,,,,1,590,257,Mauritius,MUS,MU,480,684,FALSE,FALSE,FALSE,,,,,,Port Louis,"Vasant K. Bunwaree, ; Gao Yuchen, ",1,8,ChinatoAfrica
16372,16372_964137,1,964137,Pretoria,-25.74486,28.18783,PPLC,capital of a political entity,6295630|6255146|ZA|06|8347355|8347478|964137,Earth|Africa|South Africa|Gauteng|City of Tshwane Metropolitan Municipality|City of Tshwane|Pretoria,2,1,China Establishes Culture Program for South Africa ,2006-11-01,2006-11-30,CHN,South Africa,ZAF,160,Other Social infrastructure and services,,,Completion,2006,2006,,,,,TRUE,FALSE,2006,FALSE,160,Other Social infrastructure and services,Grant,South Africa,South Africa,1,"Unspecified Chinese Government Institution, Government Agency",,,,,OOF-like,Representational,,,,,,,2006-11-01,,2006-11-30,,1,560,218,South Africa,ZAF,ZA,710,199,FALSE,FALSE,FALSE,,,,,,,"Thabo Mbeki, ",0,6,ChinatoAfrica
16422,16422_964137,1,964137,Pretoria,-25.74486,28.18783,PPLC,capital of a political entity,6295630|6255146|ZA|06|8347355|8347478|964137,Earth|Africa|South Africa|Gauteng|City of Tshwane Metropolitan Municipality|City of Tshwane|Pretoria,2,1,China establishes Confucius Institute in South African University,,,CHN,South Africa,ZAF,110,Education,,,Completion,2007,2007,,,,,TRUE,FALSE,2007,FALSE,110,Education,Grant,South Africa,South Africa,2,"Unspecified Chinese Government Institution, Government Agency",,,"Tshwane University of Technology (TUT), Academic, Training and Research",1,OOF-like,Representational,,,,,,,,,,,1,560,218,South Africa,ZAF,ZA,710,199,FALSE,FALSE,TRUE,,,,,,Tshwane University of Technology,"Wang Yuchen, 0027-129983634 ",1,6,ChinatoAfrica
33186,33186_11594428,1,11594428,Sirimavo Bandaranaike Memorial Exhibition Centre,6.89979,79.87266,BLDG,building(s),6295630|6255147|LK|11594428,Earth|Asia|Sri Lanka|Sirimavo Bandaranaike Memorial Exhibition Centre,3,1,China to fund statue of former Sri Lanka Prime Minister,,,CHN,Sri Lanka,LKA,160,Other Social infrastructure and services,,,Implementation,2001,2001,,,,,TRUE,FALSE,2001,TRUE,160,Other Social infrastructure and services,Grant,Sri Lanka,Sri Lanka,3,"Unspecified Chinese Government Institution, Government Agency",,,,,OOF-like,Representational,,,,,,,,,,,1,780,640,Sri Lanka,LKA,LK,144,524,FALSE,FALSE,FALSE,,,,,,Colombo,"Jiang Quinzheng, Chinese Ambassador to Sri Lanka ",2,5,AdditionalCoded
33192,33192_11594428,1,11594428,Sirimavo Bandaranaike Memorial Exhibition Centre,6.89979,79.87266,BLDG,building(s),6295630|6255147|LK|11594428,Earth|Asia|Sri Lanka|Sirimavo Bandaranaike Memorial Exhibition Centre,3,1,Chinese donates LKR450m for commemorative exhibition hall in Sri Lanka (linked to #33186),,,CHN,Sri Lanka,LKA,160,Other Social infrastructure and services,,,Completion,2001,2001,11445919,,11445919,,TRUE,FALSE,2001,FALSE,160,Other Social infrastructure and services,Grant,Sri Lanka,Sri Lanka,3,"Unspecified Chinese Government Institution, Government Agency",,,,,OOF-like,Mixed,450000000,LKR,0.439852277,89.38301333,11445919,5034514,,,,,1,780,640,Sri Lanka,LKA,LK,144,524,FALSE,FALSE,FALSE,,,,,,Colombo,,4,7,AdditionalCoded
34409,34409_11594321,1,11594321,National Sports Council,27.69492,85.31581,BLDG,building(s),6295630|6255147|NP|CR|1283710|11594321,Earth|Asia|Nepal|Central Region|Bāgmatī Zone|National Sports Council,3,1,China donates wushu kits worth Rs 5 million to Nepal,,,CHN,Nepal,NPL,160,Other Social infrastructure and services,,,Completion,2010,2010,85961,,85961,,TRUE,FALSE,2010,FALSE,160,Other Social infrastructure and services,Grant,Nepal,Nepal,2,"Unspecified Chinese Government Institution, Government Agency",,,,,OOF-like,Representational,5000000,NPR,0.795103379,73.15554684,85961,68348,,,,,1,790,660,Nepal,NPL,NP,524,558,FALSE,FALSE,FALSE,,,,,,,"Ganesh Nepali, Youth and Sports Minister ",1,7,AdditionalCoded
34442,34442_11594229,1,11594229,Nepal Airlines Corporation,27.70275,85.31319,BLDG,building(s),6295630|6255147|NP|CR|1283710|11594229,Earth|Asia|Nepal|Central Region|Bāgmatī Zone|Nepal Airlines Corporation,3,1,China grants 180 million RMB to Nepal for acquisition of Harbin Y-12E and MA60 aircrafts (linked to #34441),2013-11-28,,CHN,Nepal,NPL,210,Transport and Storage,,,Completion,2013,2013,29538855,,29538855,,TRUE,FALSE,2013,FALSE,210,Transport and Storage,Grant,Nepal,Nepal,12,"Unspecified Chinese Government Institution, Government Agency",,,,,OOF-like,Mixed,180000000,CNY,0.983522687,6.195758346,29538855,29052134,2013-11-28,2013-11-28,,2015-12-31,1,790,660,Nepal,NPL,NP,524,558,FALSE,FALSE,FALSE,,,,,,,"Peng Wei [Ô____»], Commercial Counsellor Peng Wei ; Wu Chuntai [Ô‰_ƒâÔ__], Chinese Ambassador to Nepal ",7,7,AdditionalCoded
34852,34852_11593270,1,11593270,Televisão Pública de Angola (TPA),-8.82955,13.2403,BLDG,building(s),6295630|6255146|AO|20|11593270,Earth|Africa|Angola|Luanda|Televisão Pública de Angola (TPA),3,1,Phase 1: Construction and Equipping of Camama TPA Production Center (linked to project ID #42029),2006-04-06,2008-09-02,CHN,Angola,AGO,220,Communications,,,Completion,2005,2005,131410322,,131410322,,TRUE,FALSE,2005,FALSE,220,Communications,Loan (excluding debt rescheduling),Angola,Angola,7,"Export-Import Bank of China, Government Agency",,"China National Electric Import & Export Corporation, State-Owned Company",,,OOF-like,Development,66905200,USD,0.509132,1,131410322,66905200,2006-04-06,,2008-09-02,,1,540,225,Angola,AGO,AO,24,614,FALSE,FALSE,FALSE,Non-Concessional,6.5,12,5,21.52,Camama,"Zhang Bolun, Chinese Ambassador to China (1Malaysia Development Bhd.); Li Su (__ __è), Project Manager (China National Electric Import & Export Corporation)",11,9,AdditionalCoded
37799,37799_11593821,1,11593821,Singapore Chinese Cultural Centre,1.27596,103.84952,BLDG,building(s),6295630|6255147|SG|01|11593821,Earth|Asia|Singapore|Central Singapore Community Development Council|Singapore Chinese Cultural Centre,3,1,Financing for construction of Chinese Culture Center,,,CHN,Singapore,SGP,110,Education,,,Implementation,2009,2009,,,,,TRUE,FALSE,2009,FALSE,110,Education,Grant,Singapore,Singapore,6,"Unspecified Chinese Government Institution, Government Agency",,"Kim Seng Heng Engineering Construction, Private Sector","Kim Seng Heng Engineering Construction, Private Sector; Singapore Chinese Cultural Center",2,OOF-like,Representational,,,,,,,,,,,1,830,761,Singapore,SGP,SG,702,576,FALSE,FALSE,FALSE,,,,,,,,6,6,AdditionalCoded
38070,38070_11612536,1,11612536,Gerdau Headquarter Office,-30.0158,-51.20612,BLDG,building(s),6295630|6255150|BR|23|6323571|11612536,Earth|South America|Brazil|Rio Grande do Sul|Porto Alegre|Gerdau Headquarter Office,3,1,China and BNP Paribas lend 201 million USD to Brazilian company Gerdau AÍ_ominas for steel mill equipment,,,CHN,Brazil,BRA,320,"Industry, Mining, Construction",,,Completion,2005,2005,197394782,,197394782,,TRUE,FALSE,2005,FALSE,320,"Industry, Mining, Construction",Export credits,Brazil,Brazil,7,"Industrial and Commercial Bank of China (ICBC), State-Owned Company","BNP Paribas S.A., Private Sector","Gerdau AÍ_ominas S.A., Private Sector","Gerdau AÍ_ominas S.A., Private Sector",1,OOF-like,Commercial,100500000,USD,0.509132,1,197394782,100500000,,,,,1,140,431,Brazil,BRA,BR,76,223,FALSE,TRUE,FALSE,Non-Concessional,5.952,12,,16.55,,,7,9,AdditionalCoded
38255,38255_11610830,1,11610830,La Mesa Treatment Plant,14.72117,121.07078,BLDG,building(s),6295630|6255147|PH|NCR|11395836|11610830,Earth|Asia|Philippines|National Capital Region|Eastern Manila District|La Mesa Treatment Plant,3,1,China loans Philippines P5.537b for Phase II of the Angat Water Utilisation and Aqueduct Improvement Project,2010-03-17,2012-07-17,CHN,Philippines,PHL,140,Water Supply and Sanitation,,,Completion,2010,2010,154376550,,22053792.8571429,,TRUE,FALSE,2010,FALSE,140,Water Supply and Sanitation,Export credits,Philippines,Philippines,7,"Export-Import Bank of China, Government Agency",,"China International Water and Electrical Corporation, State-Owned Company","Philippines Metropolitan Waterworks and Sewerage System, Government Agency",1,OOF-like,Development,5540000000,PHP,0.795103379,45.10966418,154376550,122745316,2010-03-17,2010-05-09,2012-07-17,2013-03-16,1,840,755,Philippines,PHL,PH,608,566,FALSE,FALSE,FALSE,Some Information,,15,0,,Quezon City,,6,9,AdditionalCoded
38389,38389_11594622,1,11594622,National Ayurveda Research and Training Center,27.67668,85.28792,BLDG,building(s),6295630|6255147|NP|CR|1283710|11594622,Earth|Asia|Nepal|Central Region|Bāgmatī Zone|National Ayurveda Research and Training Center,3,1,China aids in construction of traditional medical research and training center project in Nepal,,,CHN,Nepal,NPL,120,Health,,,Completion,2011,2011,,,,,TRUE,FALSE,2011,TRUE,120,Health,Grant,Nepal,Nepal,3,"Unspecified Chinese Government Institution, Government Agency",,,,,OOF-like,Representational,,,,,,,,,,,1,790,660,Nepal,NPL,NP,524,558,FALSE,FALSE,FALSE,,,,,,Kathmandu,,3,6,AdditionalCoded
39076,39076_11610187,1,11610187,Fundação Armando Alvares Penteado,-23.5451,-46.663,BLDG,building(s),6295630|6255150|BR|27|6324358|11610187,Earth|South America|Brazil|São Paulo|São Paulo|Fundação Armando Alvares Penteado,3,1, A fifth of the Confucius Institute in Brazil - Sao Paulo FAAP Business Confucius Institute was formally inaugurated,,,CHN,Brazil,BRA,110,Education,,,Completion,2012,2012,,,,,TRUE,FALSE,2012,TRUE,110,Education,Grant,Brazil,Brazil,2,"Unspecified Chinese Government Institution, Government Agency",,,,,OOF-like,Representational,,,,,,,,,,,1,140,431,Brazil,BRA,BR,76,223,FALSE,FALSE,FALSE,,,,,,,,3,7,AdditionalCoded
39708,39708_11608907,1,11608907,Lady Hochoy Home (Gasparillo),10.31251,-61.42115,BLDG,building(s),6295630|6255149|TT|CTT|11608907,Earth|North America|Trinidad and Tobago|Couva-Tabaquite-Talparo|Lady Hochoy Home (Gasparillo),3,1,China completes donation of 1 million RMB worth of goods to Lady Hochoy Home in Trinidad and Tobago,,2014-12-23,CHN,Trinidad & Tobago,TTO,920,Support to Non-governmental Organizations (NGOs) and Government Organizations,,,Completion,2013,2013,164105,,82052.5,,TRUE,FALSE,2013,FALSE,920,Support to Non-governmental Organizations (NGOs) and Government Organizations,Grant,Trinidad & Tobago,Trinidad & Tobago,3,"Unspecified Chinese Government Institution, Government Agency",,,,,OOF-like,Development,1000000,CNY,0.983522687,6.195758346,164105,161401,,,2014-12-23,,1,52,375,Trinidad & Tobago,TTO,TT,780,369,FALSE,FALSE,FALSE,,,,,,"Cocorite, Gasparillo","Huang Xingyuan, Chinese Ambassador in Trinidad and Tobago ",4,7,AdditionalCoded
39708,39708_11612670,1,11612670,Lady Hochoy Home (Cocorite),10.67836,-61.54553,BLDG,building(s),6295630|6255149|TT|DMN|11612670,Earth|North America|Trinidad and Tobago|Diego Martin|Lady Hochoy Home (Cocorite),3,1,China completes donation of 1 million RMB worth of goods to Lady Hochoy Home in Trinidad and Tobago,,2014-12-23,CHN,Trinidad & Tobago,TTO,920,Support to Non-governmental Organizations (NGOs) and Government Organizations,,,Completion,2013,2013,164105,,82052.5,,TRUE,FALSE,2013,FALSE,920,Support to Non-governmental Organizations (NGOs) and Government Organizations,Grant,Trinidad & Tobago,Trinidad & Tobago,3,"Unspecified Chinese Government Institution, Government Agency",,,,,OOF-like,Development,1000000,CNY,0.983522687,6.195758346,164105,161401,,,2014-12-23,,1,52,375,Trinidad & Tobago,TTO,TT,780,369,FALSE,FALSE,FALSE,,,,,,"Cocorite, Gasparillo","Huang Xingyuan, Chinese Ambassador in Trinidad and Tobago ",4,7,AdditionalCoded
39811,39811_11609888,1,11609888,Sir Garfield Sobers Gymnasium Ltd.,13.09156,-59.57508,BLDG,building(s),6295630|6255149|BB|01|11609888,Earth|North America|Barbados|Christ Church|Sir Garfield Sobers Gymnasium Ltd.,3,1,China completes construction of four scoreboards valued at BDS 3.38 Million for the Gymnasium Limited in Barbados,,,CHN,Barbados,BRB,160,Other Social infrastructure and services,,,Completion,2011,2011,1875879,,1875879,,TRUE,FALSE,2011,FALSE,160,Other Social infrastructure and services,Grant,Barbados,Barbados,2,"Unspecified Chinese Government Institution, Government Agency",,"China State Construction Engineering Corporation (CSCEC), State-Owned Company",,,OOF-like,Development,3380000,BBD,0.900911188,2,1875879,1690000,,,,,1,53,329,Barbados,BRB,BB,52,316,FALSE,FALSE,FALSE,,,,,,,"Wei Qiang, Chinese Ambassador (1Malaysia Development Bhd.); Stephen Lashley, Minister of Sports (Government of Barbados); Freundel Stuart , Prime Minister ",1,9,AdditionalCoded
40151,40151_11608615,1,11608615,Mobile Telecom-Service LLP,43.25407,76.92449,BLDG,building(s),6295630|6255147|KZ|01|11608615,Earth|Asia|Kazakhstan|Almaty Oblysy|Mobile Telecom-Service LLP,3,1,Exim Bank Finances $34M in Export Credits for Huawei Tech Eqmnt for Kazakhstan,,,CHN,Kazakhstan,KAZ,220,Communications,,,Completion,2007,2007,,,,,TRUE,FALSE,2007,FALSE,220,Communications,Export credits,Kazakhstan,Kazakhstan,3,"Export-Import Bank of China, Government Agency",,"Huawei Technologies Co., Ltd., Private Sector",,,OOF-like,Commercial,,,,,,,,,,,1,705,613,Kazakhstan,KAZ,KZ,398,916,FALSE,FALSE,FALSE,No Information,,7,,,,,4,8,AdditionalCoded
40508,40508_11612656,1,11612656,Uralsvyazinform Headquarter,56.84787,60.63469,BLDG,building(s),6295630|6255148|RU|71|11612656,Earth|Europe|Russia|Sverdlovskaya Oblast’|Uralsvyazinform Headquarter,3,1,Exim Bank provides $5.4m loan to Vneshtorgbank for the purchase of Huawei Equipment (linked to #40503),,,CHN,Russia,RUS,220,Communications,,,Implementation,2003,2003,11897786,,11897786,,TRUE,FALSE,2003,FALSE,220,Communications,Export credits,Russia,Russia,1,"Export-Import Bank of China, Government Agency",,"Huawei Technologies Co., Ltd., Private Sector",,,OOF-like,Commercial,5400000,USD,0.453865945,1,11897786,5400000,,,,,1,365,,Russia,RUS,RU,643,922,FALSE,FALSE,FALSE,,,,,,,,0,8,AdditionalCoded
41031,41031_11612525,1,11612525,International Strategic Research Organization,39.93321,32.83383,BLDG,building(s),6295630|6255147|TR|68|11612525,Earth|Asia|Turkey|Ankara|International Strategic Research Organization,3,1,China donates thousands of books to Turkish educational institutions and think tanks,,,CHN,Turkey,TUR,110,Education,,,Completion,2010,2010,,,,,TRUE,FALSE,2010,FALSE,110,Education,Grant,Turkey,Turkey,2,"Unspecified Chinese Government Institution, Government Agency",,,,,OOF-like,Representational,,,,,,,,,,,1,640,55,Turkey,TUR,TR,792,186,FALSE,FALSE,FALSE,,,,,,Ankara,,3,6,AdditionalCoded
41608,41608_11612302,1,11612302,Turk Telekom International Telecommunication Industry and Trade Limited Company,41.06384,29.00151,BLDG,building(s),6295630|6255147|TR|34|11612302,Earth|Asia|Turkey|Istanbul|Turk Telekom International Telecommunication Industry and Trade Limited Company,3,1,China Development Bank loans 200 million USD to Turk Telekom for purchase of Huawei products (Linked to #41609),,,CHN,Turkey,TUR,220,Communications,,,Implementation,2012,2012,211807087,,211807087,,TRUE,FALSE,2012,FALSE,220,Communications,Export credits,Turkey,Turkey,3,"China Development Bank (CDB), Government Agency",,"Huawei Technologies Co., Ltd., Private Sector",,,OOF-like,Mixed,200000000,USD,0.944255468,1,211807087,200000000,,,,,1,640,55,Turkey,TUR,TR,792,186,FALSE,FALSE,FALSE,Non-Concessional,,8,2.5,,,,2,8,AdditionalCoded
42725,42725_6691771,1,6691771,Palace of the Parliament,44.42753,26.08729,BLDG,building(s),6295630|6255148|RO|10|8335003|11055043|6691771,Earth|Europe|Romania|București|Municipiul Bucureşti|Sector 5|Palace of the Parliament,3,1,Chinese parliamentary members donate office equipment to Romania's Senate,,,CHN,Romania,ROU,150,Government and Civil Society,,,Completion,2006,2006,,,,,TRUE,FALSE,2006,FALSE,150,Government and Civil Society,Grant,Romania,Romania,1,"Unspecified Chinese Government Institution, Government Agency",,,,,OOF-like,Development,,,,,,,,,,,1,360,,Romania,ROU,RO,,968,FALSE,FALSE,FALSE,,,,,,,,0,6,AdditionalCoded
46953,46953_11749448,1,11749448,Friendship Center ,-12.06758,-77.04306,BLDG,building(s),6295630|6255150|PE|15|8349601|3937643|11749448,Earth|South America|Peru|Lima region|Lima|Jesús María|Friendship Center,3,1,China to Build Friendship Center Project in Peru for 3.2 Million USD,,,CHN,Peru,PER,160,Other Social infrastructure and services,,,Completion,2012,2012,3355449,,3355449,,TRUE,FALSE,2012,FALSE,160,Other Social infrastructure and services,Grant,Peru,Peru,3,"Unspecified Chinese Government Institution, Government Agency",,,,,OOF-like,Mixed,20000000,CNY,0.944255468,6.312332827,3355449,3168401,,,,,1,135,454,Peru,PER,PE,604,293,FALSE,FALSE,FALSE,,,,,,Lima,,4,7,AdditionalCoded
46992,46992_11749448,1,11749448,Friendship Center ,-12.06758,-77.04306,BLDG,building(s),6295630|6255150|PE|15|8349601|3937643|11749448,Earth|South America|Peru|Lima region|Lima|Jesús María|Friendship Center,3,1,China funds construction of friendship center in Peru for $1 million ,,,CHN,Peru,PER,160,Other Social infrastructure and services,,,Completion,2004,2004,2060794,,2060794,,TRUE,FALSE,2004,FALSE,160,Other Social infrastructure and services,Loan (excluding debt rescheduling),Peru,Peru,1,"Unspecified Chinese Government Institution, Government Agency",,,,,OOF-like,Representational,1000000,USD,0.485249833,1,2060794,1000000,,,,,1,135,454,Peru,PER,PE,604,293,FALSE,FALSE,FALSE,,,,,,,,3,7,AdditionalCoded
810,810_8449758,1,8449758,Great Wall Apartments,-1.38296,36.93891,BLDG,building(s),6295630|6255146|KE|03,Earth|Africa|Kenya|Great Wall Apartments,3,1,CDB provided $17 million loan for Low medium income housing projects,,,CHN,Kenya,KEN,160,Other Social infrastructure and services,,,Implementation,2006,2006,31269987,,3908748.375,,TRUE,FALSE,2006,FALSE,160,Other Social infrastructure and services,Loan (excluding debt rescheduling),Kenya,Kenya,9,"China Development Bank (CDB), Government Agency",,"Erdemann Property Limited; China Wuyi Co., Ltd., State-Owned Company",,,OOF-like,Development,17000000,USD,0.543652291,1,31269987,17000000,,2006-01-01,,,1,501,248,Kenya,KEN,KE,404,664,FALSE,FALSE,FALSE,Non-Concessional,,15,,,,"Soita Shitanda, ; Zhu Qingdong, ; Yang Zeyun, ; President Kibaki, ",10,8,EcologicallySensitive
30719,30719_907770,1,907770,Mansa,-11.19976,28.89431,PPLA,seat of a first-order administrative division,6295630|6255146|ZM|04|907770,Earth|Africa|Zambia|Luapula Province|Mansa,2,1,CDB loans $179.5 million USD for Mansa-Luwingu Road,,,CHN,Zambia,ZMB,210,Transport and Storage,,,Implementation,2012,2012,186284333,,37256866.6,,TRUE,FALSE,2012,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Zambia,Zambia,12,"China Development Bank (CDB), Government Agency",,"China Henan International Cooperation Group Co., Ltd. (CHICO), State-Owned Company","Zambia Road Development Agency, Government Agency",1,OOF-like,Development,175900000,USD,0.944255468,1,186284333,175900000,,,,2016-01-01,1,551,288,Zambia,ZMB,ZM,894,754,FALSE,FALSE,FALSE,Non-Concessional,,,,,"Mansa, Luwingu","Xu Chunhua, Representative (China Henan International Cooperation Group Co., Ltd. (CHICO)); Bernard Chiwala, CEO (Zambia Road Development Agency)",8,8,ChinatoAfrica
31117,31117_3369157,2,3369157,Cape Town,-33.92584,18.42322,PPLA,seat of a first-order administrative division,6295630|6255146|ZA|11|8334583|8347437|3369157,Earth|Africa|South Africa|Western Cape|City of Cape Town|City of Cape Town|Cape Town,2,2,Performance by Students from Universities in Shanghai,,,CHN,"Africa, regional","Africa, regional",110,Education,,,Completion,2013,2013,,,,,TRUE,FALSE,2013,FALSE,110,Education,Grant,"Africa, regional","Africa, regional",4,"Unspecified Chinese Government Institution, Government Agency",,"Shanghai University Students Arts Troupe, Multilateral",,,OOF-like,Representational,,,,,,,,,,,1,,298,"Africa, regional","Africa, regional",XR,,,FALSE,FALSE,FALSE,,,,,,"South Africa, Lesotho","Dingxian Hu, Ambassador ",2,8,AdditionalCoded
31310,31310_2553604,2,2553604,Casablanca,33.58831,-7.61138,PPLA,seat of a first-order administrative division,6295630|6255146|MA|06|6547294|2553604,Earth|Africa|Morocco|Casablanca-Settat|Casablanca|Casablanca,2,2,Confucius Institute at the University of Hassan II,2012-05-24,2012-10-10,CHN,Morocco,MAR,110,Education,,,Completion,2012,2012,,,,,TRUE,FALSE,2012,FALSE,110,Education,Grant,Morocco,Morocco,1,"Unspecified Chinese Government Institution, Government Agency",,"Confucius Institute, Government Agency",,,OOF-like,Representational,,,,,,,2012-05-24,,2012-10-10,,1,600,136,Morocco,MAR,MA,504,686,FALSE,FALSE,FALSE,,,,,,,"Wang Guangda, ",3,8,AdditionalCoded
31777,31777_186301,1,186301,Mombasa,-4.05466,39.66359,PPLA,seat of a first-order administrative division,6295630|6255146|KE|37|186301,Earth|Africa|Kenya|Mombasa|Mombasa,2,1,China EXIM Provides USD 1.6 Preferential Credits for Nairobi-Mombasa Railway Section (Linked to Project ID #37103 and #47025),,,CHN,Kenya,KEN,210,Transport and Storage,,,Completion,2014,2014,1600000000,,200000000,,TRUE,FALSE,2014,FALSE,210,Transport and Storage,Export credits,Kenya,Kenya,19,"Export-Import Bank of China, Government Agency",,"China Road & Bridge Corporation (CRBC), State-Owned Company","Kenya Railway Corporation (KR), State-Owned Company",1,OOF-like,Mixed,1600000000,USD,1,1,1600000000,1600000000,,2014-10-01,,,1,501,248,Kenya,KEN,KE,404,664,FALSE,TRUE,FALSE,Concessional,2,7,13,90.11,"Mombasa, Nairobi","Nduva Muli, Kenya's Transport Principal Secretary",14,9,AdditionalCoded
32393,32393_2310046,2,2310046,Bata,1.86391,9.76582,PPLA,seat of a first-order administrative division,6295630|6255146|GQ|08|2310046,Earth|Africa|Equatorial Guinea|Litoral|Bata,2,2,Performance China Sichuan Art Troupe ,,,CHN,Equatorial Guinea,GNQ,160,Other Social infrastructure and services,,,Completion,2006,2006,,,,,TRUE,FALSE,2006,FALSE,160,Other Social infrastructure and services,Grant,Equatorial Guinea,Equatorial Guinea,3,"Unspecified Chinese Government Institution, Government Agency",,,,,OOF-like,Representational,,,,,,,,,,,1,411,245,Equatorial Guinea,GNQ,GQ,226,642,FALSE,FALSE,FALSE,,,,,,"Bata, Malabo","Mingyuan She, Head of the Sichuan Art Troupe ",3,6,AdditionalCoded
34777,34777_2239862,2,2239862,Malanje,-9.54015,16.34096,PPLA,seat of a first-order administrative division,6295630|6255146|AO|12|2239859|2239862,Earth|Africa|Angola|Malanje|Malanje Municipality|Malanje,2,2,Phase 1: Construction of Two Malange Secondary Schools (linked to project IDs #42029 and #34030),2006-07-18,2008-02-19,CHN,Angola,AGO,110,Education,,,Completion,2005,2005,15670390,,7835195,,TRUE,FALSE,2005,FALSE,110,Education,Loan (excluding debt rescheduling),Angola,Angola,4,"Export-Import Bank of China, Government Agency",,"SinoHydro , State-Owned Company",,,OOF-like,Mixed,7978297,USD,0.509132,1,15670390,7978297,2006-07-18,,2008-02-19,2007-10-18,1,540,225,Angola,AGO,AO,24,614,FALSE,FALSE,FALSE,Non-Concessional,6.5,12,5,21.52,Malange,,7,9,AdditionalCoded
34778,34778_3347762,2,3347762,Lubango,-14.91717,13.4925,PPLA,seat of a first-order administrative division,6295630|6255146|AO|09|3347762,Earth|Africa|Angola|Huíla|Lubango,2,2,Phase 1: Construction of Huila Technical Institute and Secondary School (linked to project IDs #42029 and ID #34030),2006-09-21,2008-01-14,CHN,Angola,AGO,110,Education,,,Completion,2005,2005,28112589,,14056294.5,,TRUE,FALSE,2005,FALSE,110,Education,Loan (excluding debt rescheduling),Angola,Angola,4,"Export-Import Bank of China, Government Agency",,"SinoHydro , State-Owned Company",,,OOF-like,Mixed,14313019,USD,0.509132,1,28112589,14313019,2006-09-21,,2008-01-14,2007-11-11,1,540,225,Angola,AGO,AO,24,614,FALSE,FALSE,FALSE,Non-Concessional,6.5,12,5,21.52,Huila,,7,9,AdditionalCoded
