project_id,project_location_id,precision_code,geoname_id,place_name,latitude,longitude,location_type_code,location_type_name,gazetteer_adm_code,gazetteer_adm_name,location_class,geographic_exactness,project_title,start_actual_isodate,end_actual_isodate,donors_iso3,recipients,recipients_iso3,ad_sector_codes,ad_sector_names,ad_purpose_codes,ad_purpose_names,status,transactions_start_year,transactions_end_year,project_total_commitments,total_disbursements,even_split_commitments,even_split_disbursements,recommended_for_research,umbrella,year,year_uncertain,crs_sector_code,crs_sector_name,flow,all_recipients,recipient_condensed,sources_count,funding_agency,cofinancing_agency,implementing_agency,recipient_agencies,recipient_agencies_count,flow_class,intent,amount,currency,deflators_used,exchange_rates_used,usd_defl_2014,usd_current,start_actual,start_planned,end_actual,end_planned,recipient_count,recipient_cow_code,recipient_oecd_code,recipient_oecd_name,recipient_iso3,recipient_iso2,recipient_un_code,recipient_imf_code,line_of_credit,is_cofinanced,is_ground_truthing,loan_type,interest_rate,maturity,grace_period,grant_element,location_details,contacts,source_triangulation,field_completeness,round_coded
32146,32146_7647220,3,7647220,Kracheh,12.57,106.2,ADM2,second-order administrative division,6295630|6255147|KH|09|7647220,Earth|Asia|Cambodia|Kratie|Kracheh,1,2,EXIMbank loan RMB135M for Cambodia GMS-IS Section (Phase I) (Linked to Project ID#32113 ),,2010-07-05,CHN,Cambodia,KHM,220,Communications,,,Completion,2007,2007,28881481,,1255716.56521739,,TRUE,FALSE,2007,FALSE,220,Communications,Loan (excluding debt rescheduling),Cambodia,Cambodia,9,"Export-Import Bank of China, Government Agency",,"Huawei Technologies Co., Ltd., Private Sector","Telecom Cambodia, State-Owned Company",1,ODA-like,Development,135000000,CNY,0.614427284,7.6075325,28881481,17745570,,2006-01-01,2010-07-05,2007-12-31,1,811,728,Cambodia,KHM,KH,116,522,FALSE,FALSE,FALSE,Concessional,,,,,,"Nhek Kosal Vichea, General Director (Telecom Cambodia); So Khun, Minister of Posts and Telecommunications ; Duan Jinzhu, Counsellor (Chinese Embassy); Mr.‘_Lei‘_Pengqin , 012‘_812‘_887 (Chinese Embassy)",10,9,EcologicallySensitive
32146,32146_9253742,3,9253742,Memot,11.88137,106.20444,ADM2,second-order administrative division,6295630|6255147|KH|02|9253742,Earth|Asia|Cambodia|Kampong Cham|Memot,1,2,EXIMbank loan RMB135M for Cambodia GMS-IS Section (Phase I) (Linked to Project ID#32113 ),,2010-07-05,CHN,Cambodia,KHM,220,Communications,,,Completion,2007,2007,28881481,,1255716.56521739,,TRUE,FALSE,2007,FALSE,220,Communications,Loan (excluding debt rescheduling),Cambodia,Cambodia,9,"Export-Import Bank of China, Government Agency",,"Huawei Technologies Co., Ltd., Private Sector","Telecom Cambodia, State-Owned Company",1,ODA-like,Development,135000000,CNY,0.614427284,7.6075325,28881481,17745570,,2006-01-01,2010-07-05,2007-12-31,1,811,728,Cambodia,KHM,KH,116,522,FALSE,FALSE,FALSE,Concessional,,,,,,"Nhek Kosal Vichea, General Director (Telecom Cambodia); So Khun, Minister of Posts and Telecommunications ; Duan Jinzhu, Counsellor (Chinese Embassy); Mr.‘_Lei‘_Pengqin , 012‘_812‘_887 (Chinese Embassy)",10,9,EcologicallySensitive
32146,32146_9253779,3,9253779,Sambour,12.98255,106.09257,ADM2,second-order administrative division,6295630|6255147|KH|09|9253779,Earth|Asia|Cambodia|Kratie|Sambour,1,2,EXIMbank loan RMB135M for Cambodia GMS-IS Section (Phase I) (Linked to Project ID#32113 ),,2010-07-05,CHN,Cambodia,KHM,220,Communications,,,Completion,2007,2007,28881481,,1255716.56521739,,TRUE,FALSE,2007,FALSE,220,Communications,Loan (excluding debt rescheduling),Cambodia,Cambodia,9,"Export-Import Bank of China, Government Agency",,"Huawei Technologies Co., Ltd., Private Sector","Telecom Cambodia, State-Owned Company",1,ODA-like,Development,135000000,CNY,0.614427284,7.6075325,28881481,17745570,,2006-01-01,2010-07-05,2007-12-31,1,811,728,Cambodia,KHM,KH,116,522,FALSE,FALSE,FALSE,Concessional,,,,,,"Nhek Kosal Vichea, General Director (Telecom Cambodia); So Khun, Minister of Posts and Telecommunications ; Duan Jinzhu, Counsellor (Chinese Embassy); Mr.‘_Lei‘_Pengqin , 012‘_812‘_887 (Chinese Embassy)",10,9,EcologicallySensitive
32146,32146_7647223,3,7647223,Santuk,12.64,105.32,ADM2,second-order administrative division,6295630|6255147|KH|05|7647223,Earth|Asia|Cambodia|Kampong Thom|Santuk,1,2,EXIMbank loan RMB135M for Cambodia GMS-IS Section (Phase I) (Linked to Project ID#32113 ),,2010-07-05,CHN,Cambodia,KHM,220,Communications,,,Completion,2007,2007,28881481,,1255716.56521739,,TRUE,FALSE,2007,FALSE,220,Communications,Loan (excluding debt rescheduling),Cambodia,Cambodia,9,"Export-Import Bank of China, Government Agency",,"Huawei Technologies Co., Ltd., Private Sector","Telecom Cambodia, State-Owned Company",1,ODA-like,Development,135000000,CNY,0.614427284,7.6075325,28881481,17745570,,2006-01-01,2010-07-05,2007-12-31,1,811,728,Cambodia,KHM,KH,116,522,FALSE,FALSE,FALSE,Concessional,,,,,,"Nhek Kosal Vichea, General Director (Telecom Cambodia); So Khun, Minister of Posts and Telecommunications ; Duan Jinzhu, Counsellor (Chinese Embassy); Mr.‘_Lei‘_Pengqin , 012‘_812‘_887 (Chinese Embassy)",10,9,EcologicallySensitive
32146,32146_9253808,3,9253808,Siem Bouk,13.30424,105.81812,ADM2,second-order administrative division,6295630|6255147|KH|17|9253808,Earth|Asia|Cambodia|Stung Treng|Siem Bouk,1,2,EXIMbank loan RMB135M for Cambodia GMS-IS Section (Phase I) (Linked to Project ID#32113 ),,2010-07-05,CHN,Cambodia,KHM,220,Communications,,,Completion,2007,2007,28881481,,1255716.56521739,,TRUE,FALSE,2007,FALSE,220,Communications,Loan (excluding debt rescheduling),Cambodia,Cambodia,9,"Export-Import Bank of China, Government Agency",,"Huawei Technologies Co., Ltd., Private Sector","Telecom Cambodia, State-Owned Company",1,ODA-like,Development,135000000,CNY,0.614427284,7.6075325,28881481,17745570,,2006-01-01,2010-07-05,2007-12-31,1,811,728,Cambodia,KHM,KH,116,522,FALSE,FALSE,FALSE,Concessional,,,,,,"Nhek Kosal Vichea, General Director (Telecom Cambodia); So Khun, Minister of Posts and Telecommunications ; Duan Jinzhu, Counsellor (Chinese Embassy); Mr.‘_Lei‘_Pengqin , 012‘_812‘_887 (Chinese Embassy)",10,9,EcologicallySensitive
32146,32146_7647224,3,7647224,Siem Reap,13.31,103.85,ADM2,second-order administrative division,6295630|6255147|KH|24|7647224,Earth|Asia|Cambodia|Siem Reap|Siem Reap,1,2,EXIMbank loan RMB135M for Cambodia GMS-IS Section (Phase I) (Linked to Project ID#32113 ),,2010-07-05,CHN,Cambodia,KHM,220,Communications,,,Completion,2007,2007,28881481,,1255716.56521739,,TRUE,FALSE,2007,FALSE,220,Communications,Loan (excluding debt rescheduling),Cambodia,Cambodia,9,"Export-Import Bank of China, Government Agency",,"Huawei Technologies Co., Ltd., Private Sector","Telecom Cambodia, State-Owned Company",1,ODA-like,Development,135000000,CNY,0.614427284,7.6075325,28881481,17745570,,2006-01-01,2010-07-05,2007-12-31,1,811,728,Cambodia,KHM,KH,116,522,FALSE,FALSE,FALSE,Concessional,,,,,,"Nhek Kosal Vichea, General Director (Telecom Cambodia); So Khun, Minister of Posts and Telecommunications ; Duan Jinzhu, Counsellor (Chinese Embassy); Mr.‘_Lei‘_Pengqin , 012‘_812‘_887 (Chinese Embassy)",10,9,EcologicallySensitive
32146,32146_9253780,3,9253780,Snuol,12.19373,106.47361,ADM2,second-order administrative division,6295630|6255147|KH|09|9253780,Earth|Asia|Cambodia|Kratie|Snuol,1,2,EXIMbank loan RMB135M for Cambodia GMS-IS Section (Phase I) (Linked to Project ID#32113 ),,2010-07-05,CHN,Cambodia,KHM,220,Communications,,,Completion,2007,2007,28881481,,1255716.56521739,,TRUE,FALSE,2007,FALSE,220,Communications,Loan (excluding debt rescheduling),Cambodia,Cambodia,9,"Export-Import Bank of China, Government Agency",,"Huawei Technologies Co., Ltd., Private Sector","Telecom Cambodia, State-Owned Company",1,ODA-like,Development,135000000,CNY,0.614427284,7.6075325,28881481,17745570,,2006-01-01,2010-07-05,2007-12-31,1,811,728,Cambodia,KHM,KH,116,522,FALSE,FALSE,FALSE,Concessional,,,,,,"Nhek Kosal Vichea, General Director (Telecom Cambodia); So Khun, Minister of Posts and Telecommunications ; Duan Jinzhu, Counsellor (Chinese Embassy); Mr.‘_Lei‘_Pengqin , 012‘_812‘_887 (Chinese Embassy)",10,9,EcologicallySensitive
32146,32146_9253806,3,9253806,Soutr Nkom,13.23223,104.12952,ADM2,second-order administrative division,6295630|6255147|KH|24|9253806,Earth|Asia|Cambodia|Siem Reap|Soutr Nkom,1,2,EXIMbank loan RMB135M for Cambodia GMS-IS Section (Phase I) (Linked to Project ID#32113 ),,2010-07-05,CHN,Cambodia,KHM,220,Communications,,,Completion,2007,2007,28881481,,1255716.56521739,,TRUE,FALSE,2007,FALSE,220,Communications,Loan (excluding debt rescheduling),Cambodia,Cambodia,9,"Export-Import Bank of China, Government Agency",,"Huawei Technologies Co., Ltd., Private Sector","Telecom Cambodia, State-Owned Company",1,ODA-like,Development,135000000,CNY,0.614427284,7.6075325,28881481,17745570,,2006-01-01,2010-07-05,2007-12-31,1,811,728,Cambodia,KHM,KH,116,522,FALSE,FALSE,FALSE,Concessional,,,,,,"Nhek Kosal Vichea, General Director (Telecom Cambodia); So Khun, Minister of Posts and Telecommunications ; Duan Jinzhu, Counsellor (Chinese Embassy); Mr.‘_Lei‘_Pengqin , 012‘_812‘_887 (Chinese Embassy)",10,9,EcologicallySensitive
32146,32146_1831130,3,1831130,Srŏk Kâmpóng Svay,12.74245,104.71999,ADM2,second-order administrative division,6295630|6255147|KH|05|1831130,Earth|Asia|Cambodia|Kampong Thom|Srŏk Kâmpóng Svay,1,2,EXIMbank loan RMB135M for Cambodia GMS-IS Section (Phase I) (Linked to Project ID#32113 ),,2010-07-05,CHN,Cambodia,KHM,220,Communications,,,Completion,2007,2007,28881481,,1255716.56521739,,TRUE,FALSE,2007,FALSE,220,Communications,Loan (excluding debt rescheduling),Cambodia,Cambodia,9,"Export-Import Bank of China, Government Agency",,"Huawei Technologies Co., Ltd., Private Sector","Telecom Cambodia, State-Owned Company",1,ODA-like,Development,135000000,CNY,0.614427284,7.6075325,28881481,17745570,,2006-01-01,2010-07-05,2007-12-31,1,811,728,Cambodia,KHM,KH,116,522,FALSE,FALSE,FALSE,Concessional,,,,,,"Nhek Kosal Vichea, General Director (Telecom Cambodia); So Khun, Minister of Posts and Telecommunications ; Duan Jinzhu, Counsellor (Chinese Embassy); Mr.‘_Lei‘_Pengqin , 012‘_812‘_887 (Chinese Embassy)",10,9,EcologicallySensitive
32146,32146_8403888,3,8403888,Srŏk Pônhê Krêk,11.76001,105.85994,ADM2,second-order administrative division,6295630|6255147|KH|02|8403888,Earth|Asia|Cambodia|Kampong Cham|Srŏk Pônhê Krêk,1,2,EXIMbank loan RMB135M for Cambodia GMS-IS Section (Phase I) (Linked to Project ID#32113 ),,2010-07-05,CHN,Cambodia,KHM,220,Communications,,,Completion,2007,2007,28881481,,1255716.56521739,,TRUE,FALSE,2007,FALSE,220,Communications,Loan (excluding debt rescheduling),Cambodia,Cambodia,9,"Export-Import Bank of China, Government Agency",,"Huawei Technologies Co., Ltd., Private Sector","Telecom Cambodia, State-Owned Company",1,ODA-like,Development,135000000,CNY,0.614427284,7.6075325,28881481,17745570,,2006-01-01,2010-07-05,2007-12-31,1,811,728,Cambodia,KHM,KH,116,522,FALSE,FALSE,FALSE,Concessional,,,,,,"Nhek Kosal Vichea, General Director (Telecom Cambodia); So Khun, Minister of Posts and Telecommunications ; Duan Jinzhu, Counsellor (Chinese Embassy); Mr.‘_Lei‘_Pengqin , 012‘_812‘_887 (Chinese Embassy)",10,9,EcologicallySensitive
32146,32146_8403891,3,8403891,Srŏk Prasat Bakong,13.21031,103.97689,ADM2,second-order administrative division,6295630|6255147|KH|24|8403891,Earth|Asia|Cambodia|Siem Reap|Srŏk Prasat Bakong,1,2,EXIMbank loan RMB135M for Cambodia GMS-IS Section (Phase I) (Linked to Project ID#32113 ),,2010-07-05,CHN,Cambodia,KHM,220,Communications,,,Completion,2007,2007,28881481,,1255716.56521739,,TRUE,FALSE,2007,FALSE,220,Communications,Loan (excluding debt rescheduling),Cambodia,Cambodia,9,"Export-Import Bank of China, Government Agency",,"Huawei Technologies Co., Ltd., Private Sector","Telecom Cambodia, State-Owned Company",1,ODA-like,Development,135000000,CNY,0.614427284,7.6075325,28881481,17745570,,2006-01-01,2010-07-05,2007-12-31,1,811,728,Cambodia,KHM,KH,116,522,FALSE,FALSE,FALSE,Concessional,,,,,,"Nhek Kosal Vichea, General Director (Telecom Cambodia); So Khun, Minister of Posts and Telecommunications ; Duan Jinzhu, Counsellor (Chinese Embassy); Mr.‘_Lei‘_Pengqin , 012‘_812‘_887 (Chinese Embassy)",10,9,EcologicallySensitive
32146,32146_1822025,3,1822025,Srŏk Stoŭng,12.89922,104.48777,ADM2,second-order administrative division,6295630|6255147|KH|05|1822025,Earth|Asia|Cambodia|Kampong Thom|Srŏk Stoŭng,1,2,EXIMbank loan RMB135M for Cambodia GMS-IS Section (Phase I) (Linked to Project ID#32113 ),,2010-07-05,CHN,Cambodia,KHM,220,Communications,,,Completion,2007,2007,28881481,,1255716.56521739,,TRUE,FALSE,2007,FALSE,220,Communications,Loan (excluding debt rescheduling),Cambodia,Cambodia,9,"Export-Import Bank of China, Government Agency",,"Huawei Technologies Co., Ltd., Private Sector","Telecom Cambodia, State-Owned Company",1,ODA-like,Development,135000000,CNY,0.614427284,7.6075325,28881481,17745570,,2006-01-01,2010-07-05,2007-12-31,1,811,728,Cambodia,KHM,KH,116,522,FALSE,FALSE,FALSE,Concessional,,,,,,"Nhek Kosal Vichea, General Director (Telecom Cambodia); So Khun, Minister of Posts and Telecommunications ; Duan Jinzhu, Counsellor (Chinese Embassy); Mr.‘_Lei‘_Pengqin , 012‘_812‘_887 (Chinese Embassy)",10,9,EcologicallySensitive
32146,32146_7647211,3,7647211,Stueng Saen,12.63,104.87,ADM2,second-order administrative division,6295630|6255147|KH|05|7647211,Earth|Asia|Cambodia|Kampong Thom|Stueng Saen,1,2,EXIMbank loan RMB135M for Cambodia GMS-IS Section (Phase I) (Linked to Project ID#32113 ),,2010-07-05,CHN,Cambodia,KHM,220,Communications,,,Completion,2007,2007,28881481,,1255716.56521739,,TRUE,FALSE,2007,FALSE,220,Communications,Loan (excluding debt rescheduling),Cambodia,Cambodia,9,"Export-Import Bank of China, Government Agency",,"Huawei Technologies Co., Ltd., Private Sector","Telecom Cambodia, State-Owned Company",1,ODA-like,Development,135000000,CNY,0.614427284,7.6075325,28881481,17745570,,2006-01-01,2010-07-05,2007-12-31,1,811,728,Cambodia,KHM,KH,116,522,FALSE,FALSE,FALSE,Concessional,,,,,,"Nhek Kosal Vichea, General Director (Telecom Cambodia); So Khun, Minister of Posts and Telecommunications ; Duan Jinzhu, Counsellor (Chinese Embassy); Mr.‘_Lei‘_Pengqin , 012‘_812‘_887 (Chinese Embassy)",10,9,EcologicallySensitive
32146,32146_7647528,3,7647528,Stueng Traeng,13.65,106.07,ADM2,second-order administrative division,6295630|6255147|KH|17|7647528,Earth|Asia|Cambodia|Stung Treng|Stueng Traeng,1,2,EXIMbank loan RMB135M for Cambodia GMS-IS Section (Phase I) (Linked to Project ID#32113 ),,2010-07-05,CHN,Cambodia,KHM,220,Communications,,,Completion,2007,2007,28881481,,1255716.56521739,,TRUE,FALSE,2007,FALSE,220,Communications,Loan (excluding debt rescheduling),Cambodia,Cambodia,9,"Export-Import Bank of China, Government Agency",,"Huawei Technologies Co., Ltd., Private Sector","Telecom Cambodia, State-Owned Company",1,ODA-like,Development,135000000,CNY,0.614427284,7.6075325,28881481,17745570,,2006-01-01,2010-07-05,2007-12-31,1,811,728,Cambodia,KHM,KH,116,522,FALSE,FALSE,FALSE,Concessional,,,,,,"Nhek Kosal Vichea, General Director (Telecom Cambodia); So Khun, Minister of Posts and Telecommunications ; Duan Jinzhu, Counsellor (Chinese Embassy); Mr.‘_Lei‘_Pengqin , 012‘_812‘_887 (Chinese Embassy)",10,9,EcologicallySensitive
32146,32146_7647525,3,7647525,Tboung Khmum,11.98,105.65,ADM2,second-order administrative division,6295630|6255147|KH|02|7647525,Earth|Asia|Cambodia|Kampong Cham|Tboung Khmum,1,2,EXIMbank loan RMB135M for Cambodia GMS-IS Section (Phase I) (Linked to Project ID#32113 ),,2010-07-05,CHN,Cambodia,KHM,220,Communications,,,Completion,2007,2007,28881481,,1255716.56521739,,TRUE,FALSE,2007,FALSE,220,Communications,Loan (excluding debt rescheduling),Cambodia,Cambodia,9,"Export-Import Bank of China, Government Agency",,"Huawei Technologies Co., Ltd., Private Sector","Telecom Cambodia, State-Owned Company",1,ODA-like,Development,135000000,CNY,0.614427284,7.6075325,28881481,17745570,,2006-01-01,2010-07-05,2007-12-31,1,811,728,Cambodia,KHM,KH,116,522,FALSE,FALSE,FALSE,Concessional,,,,,,"Nhek Kosal Vichea, General Director (Telecom Cambodia); So Khun, Minister of Posts and Telecommunications ; Duan Jinzhu, Counsellor (Chinese Embassy); Mr.‘_Lei‘_Pengqin , 012‘_812‘_887 (Chinese Embassy)",10,9,EcologicallySensitive
32168,32168_8541388,3,8541388,Srŏk Banăn,12.97067,103.04742,ADM2,second-order administrative division,6295630|6255147|KH|29|8541388,Earth|Asia|Cambodia|Battambang Province|Srŏk Banăn,1,1,EXIMbank concessionary loan for Rehabilitation Project of the National Road No 57B (linked to project ID#32201),2010-12-15,2013-12-16,CHN,Cambodia,KHM,210,Transport and Storage,,,Completion,2009,2009,124972582,,13885842.4444444,,TRUE,FALSE,2009,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Cambodia,Cambodia,15,"Export-Import Bank of China, Government Agency",,"China Road & Bridge Corporation (CRBC), State-Owned Company",,,ODA-like,Development,629091787,CNY,0.736866033,6.831416052,124972582,92088051,2010-12-15,2010-06-29,2013-12-16,2014-06-29,1,811,728,Cambodia,KHM,KH,116,522,FALSE,FALSE,FALSE,Concessional,1.25,13,7,53.92,Battambang ,"Keat Chhon, deputy prime minister and minister of economy and finance (Cambodia); Li Ruogu, Governor (Export-Import Bank of China)",11,9,EcologicallySensitive
32168,32168_8403582,3,8403582,Srŏk Rotanak Mondol,12.84048,102.887,ADM2,second-order administrative division,6295630|6255147|KH|29|8403582,Earth|Asia|Cambodia|Battambang Province|Srŏk Rotanak Mondol,1,1,EXIMbank concessionary loan for Rehabilitation Project of the National Road No 57B (linked to project ID#32201),2010-12-15,2013-12-16,CHN,Cambodia,KHM,210,Transport and Storage,,,Completion,2009,2009,124972582,,13885842.4444444,,TRUE,FALSE,2009,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Cambodia,Cambodia,15,"Export-Import Bank of China, Government Agency",,"China Road & Bridge Corporation (CRBC), State-Owned Company",,,ODA-like,Development,629091787,CNY,0.736866033,6.831416052,124972582,92088051,2010-12-15,2010-06-29,2013-12-16,2014-06-29,1,811,728,Cambodia,KHM,KH,116,522,FALSE,FALSE,FALSE,Concessional,1.25,13,7,53.92,Battambang ,"Keat Chhon, deputy prime minister and minister of economy and finance (Cambodia); Li Ruogu, Governor (Export-Import Bank of China)",11,9,EcologicallySensitive
32168,32168_7647212,3,7647212,Svay Pao,13.085,103.18,ADM2,second-order administrative division,6295630|6255147|KH|29|7647212,Earth|Asia|Cambodia|Battambang Province|Svay Pao,1,1,EXIMbank concessionary loan for Rehabilitation Project of the National Road No 57B (linked to project ID#32201),2010-12-15,2013-12-16,CHN,Cambodia,KHM,210,Transport and Storage,,,Completion,2009,2009,124972582,,13885842.4444444,,TRUE,FALSE,2009,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Cambodia,Cambodia,15,"Export-Import Bank of China, Government Agency",,"China Road & Bridge Corporation (CRBC), State-Owned Company",,,ODA-like,Development,629091787,CNY,0.736866033,6.831416052,124972582,92088051,2010-12-15,2010-06-29,2013-12-16,2014-06-29,1,811,728,Cambodia,KHM,KH,116,522,FALSE,FALSE,FALSE,Concessional,1.25,13,7,53.92,Battambang ,"Keat Chhon, deputy prime minister and minister of economy and finance (Cambodia); Li Ruogu, Governor (Export-Import Bank of China)",11,9,EcologicallySensitive
32187,32187_7647213,3,7647213,Sangkae,13.06,103.42,ADM2,second-order administrative division,6295630|6255147|KH|29|7647213,Earth|Asia|Cambodia|Battambang Province|Sangkae,1,1,China provides $49.9 million loan to Cambodia for Phase I Kanghot Irrigation Development,2010-11-26,2013-06-04,CHN,Cambodia,KHM,310,"Agriculture, Forestry and Fishing",,,Completion,2010,2010,62774190,,31387095,,TRUE,FALSE,2010,FALSE,310,"Agriculture, Forestry and Fishing",Loan (excluding debt rescheduling),Cambodia,Cambodia,11,"Unspecified Chinese Government Institution, Government Agency",,China Guangdong Overseas Construction Supervision CO.LTD,,,ODA-like,Development,49911971,USD,0.795103379,1,62774190,49911971,2010-11-26,2010-11-26,2013-06-04,2015-02-08,1,811,728,Cambodia,KHM,KH,116,522,FALSE,TRUE,FALSE,Concessional,2,13,7,49.3,Battambang Province,"H.E. Lim Kean Hor, Minister of Water Resources and Meterology ; Zhang Jinfeng, Chinese Ambassador to Cambodia ",11,9,EcologicallySensitive
32187,32187_8541388,3,8541388,Srŏk Banăn,12.97067,103.04742,ADM2,second-order administrative division,6295630|6255147|KH|29|8541388,Earth|Asia|Cambodia|Battambang Province|Srŏk Banăn,1,1,China provides $49.9 million loan to Cambodia for Phase I Kanghot Irrigation Development,2010-11-26,2013-06-04,CHN,Cambodia,KHM,310,"Agriculture, Forestry and Fishing",,,Completion,2010,2010,62774190,,31387095,,TRUE,FALSE,2010,FALSE,310,"Agriculture, Forestry and Fishing",Loan (excluding debt rescheduling),Cambodia,Cambodia,11,"Unspecified Chinese Government Institution, Government Agency",,China Guangdong Overseas Construction Supervision CO.LTD,,,ODA-like,Development,49911971,USD,0.795103379,1,62774190,49911971,2010-11-26,2010-11-26,2013-06-04,2015-02-08,1,811,728,Cambodia,KHM,KH,116,522,FALSE,TRUE,FALSE,Concessional,2,13,7,49.3,Battambang Province,"H.E. Lim Kean Hor, Minister of Water Resources and Meterology ; Zhang Jinfeng, Chinese Ambassador to Cambodia ",11,9,EcologicallySensitive
32195,32195_7873979,3,7873979,Prasat Balangk,13.07137,104.84491,ADM2,second-order administrative division,6295630|6255147|KH|05|7873979,Earth|Asia|Cambodia|Kampong Thom|Prasat Balangk,1,1,"China EXIMbank gives US$53,563,120 as part of a concessional loan for Rehabilitation of Cambodia National Road No.62 (South Section: Kampong Thom _„_ Tbeng MeanChey) (Linked to Project ID#38647)",2010-01-27,2012-08-08,CHN,Cambodia,KHM,210,Transport and Storage,,,Completion,2010,2010,67366234,,13473246.8,,TRUE,FALSE,2010,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Cambodia,Cambodia,9,"Export-Import Bank of China, Government Agency",,"Shanghai Construction Group General Co., State-Owned Company; Guangzhou Wanan Construction Supervision, Co. Ltd., State-Owned Company",,,ODA-like,Development,53563120,USD,0.795103379,1,67366234,53563120,2010-01-27,2009-12-28,2012-08-08,2013-04-28,1,811,728,Cambodia,KHM,KH,116,522,FALSE,FALSE,FALSE,Concessional,2,13,7,49.3, Kampong Thom; Preah Vihear,"Zhang Jinfeng, Chinese Ambassador to Cambodia (China); Hun Sen, Prime Minister of Cambodia (Cambodia)",9,9,EcologicallySensitive
32195,32195_1831130,3,1831130,Srŏk Kâmpóng Svay,12.74245,104.71999,ADM2,second-order administrative division,6295630|6255147|KH|05|1831130,Earth|Asia|Cambodia|Kampong Thom|Srŏk Kâmpóng Svay,1,1,"China EXIMbank gives US$53,563,120 as part of a concessional loan for Rehabilitation of Cambodia National Road No.62 (South Section: Kampong Thom _„_ Tbeng MeanChey) (Linked to Project ID#38647)",2010-01-27,2012-08-08,CHN,Cambodia,KHM,210,Transport and Storage,,,Completion,2010,2010,67366234,,13473246.8,,TRUE,FALSE,2010,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Cambodia,Cambodia,9,"Export-Import Bank of China, Government Agency",,"Shanghai Construction Group General Co., State-Owned Company; Guangzhou Wanan Construction Supervision, Co. Ltd., State-Owned Company",,,ODA-like,Development,53563120,USD,0.795103379,1,67366234,53563120,2010-01-27,2009-12-28,2012-08-08,2013-04-28,1,811,728,Cambodia,KHM,KH,116,522,FALSE,FALSE,FALSE,Concessional,2,13,7,49.3, Kampong Thom; Preah Vihear,"Zhang Jinfeng, Chinese Ambassador to Cambodia (China); Hun Sen, Prime Minister of Cambodia (Cambodia)",9,9,EcologicallySensitive
32195,32195_1822431,3,1822431,Srŏk Rôviĕng,13.35105,105.09956,ADM2,second-order administrative division,6295630|6255147|KH|13|1822431,Earth|Asia|Cambodia|Preah Vihear Province|Srŏk Rôviĕng,1,1,"China EXIMbank gives US$53,563,120 as part of a concessional loan for Rehabilitation of Cambodia National Road No.62 (South Section: Kampong Thom _„_ Tbeng MeanChey) (Linked to Project ID#38647)",2010-01-27,2012-08-08,CHN,Cambodia,KHM,210,Transport and Storage,,,Completion,2010,2010,67366234,,13473246.8,,TRUE,FALSE,2010,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Cambodia,Cambodia,9,"Export-Import Bank of China, Government Agency",,"Shanghai Construction Group General Co., State-Owned Company; Guangzhou Wanan Construction Supervision, Co. Ltd., State-Owned Company",,,ODA-like,Development,53563120,USD,0.795103379,1,67366234,53563120,2010-01-27,2009-12-28,2012-08-08,2013-04-28,1,811,728,Cambodia,KHM,KH,116,522,FALSE,FALSE,FALSE,Concessional,2,13,7,49.3, Kampong Thom; Preah Vihear,"Zhang Jinfeng, Chinese Ambassador to Cambodia (China); Hun Sen, Prime Minister of Cambodia (Cambodia)",9,9,EcologicallySensitive
32195,32195_8403986,3,8403986,Srŏk Tbêng Méanchey,13.78622,105.01586,ADM2,second-order administrative division,6295630|6255147|KH|13|8403986,Earth|Asia|Cambodia|Preah Vihear Province|Srŏk Tbêng Méanchey,1,1,"China EXIMbank gives US$53,563,120 as part of a concessional loan for Rehabilitation of Cambodia National Road No.62 (South Section: Kampong Thom _„_ Tbeng MeanChey) (Linked to Project ID#38647)",2010-01-27,2012-08-08,CHN,Cambodia,KHM,210,Transport and Storage,,,Completion,2010,2010,67366234,,13473246.8,,TRUE,FALSE,2010,FALSE,210,Transport and Storage,Loan (excluding debt rescheduling),Cambodia,Cambodia,9,"Export-Import Bank of China, Government Agency",,"Shanghai Construction Group General Co., State-Owned Company; Guangzhou Wanan Construction Supervision, Co. Ltd., State-Owned Company",,,ODA-like,Development,53563120,USD,0.795103379,1,67366234,53563120,2010-01-27,2009-12-28,2012-08-08,2013-04-28,1,811,728,Cambodia,KHM,KH,116,522,FALSE,FALSE,FALSE,Concessional,2,13,7,49.3, Kampong Thom; Preah Vihear,"Zhang Jinfeng, Chinese Ambassador to Cambodia (China); Hun Sen, Prime Minister of Cambodia (Cambodia)",9,9,EcologicallySensitive
